Name Band MJD Mag Magerr
2006jc Ks 54161.192 15.287 0.049
2006jc Ks 54162.191 15.361 0.042
2006jc Ks 54163.189 15.322 0.045
2006jc Ks 54165.16 15.533 0.052
2006jc Ks 54168.265 15.364 0.042
2006jc Ks 54169.119 15.449 0.043
2006jc Ks 54170.29 15.636 0.053
2006jc Ks 54171.234 15.523 0.051
2006jc Ks 54172.131 15.563 0.066
2006jc Ks 54173.121 15.429 0.048
2006jc Ks 54174.128 15.618 0.056
2006jc Ks 54175.123 15.534 0.091
